2019-05-06 16:15:24 | INFO | REQUEST
2019-05-06 16:19:19 | INFO | REQUEST
2019-05-06 16:19:19 | INFO | REQUEST
2019-05-06 16:19:19 | INFO | REQUEST
2019-05-06 16:19:20 | INFO | REQUEST
2019-05-06 16:19:20 | INFO | REQUEST
2019-05-06 16:19:20 | INFO | REQUEST
2019-05-06 16:19:21 | INFO | 1750
2019-05-06 16:19:21 | INFO | REQUEST
2019-05-06 16:19:21 | INFO | REQUEST
2019-05-06 16:19:21 | INFO | REQUEST
2019-05-06 16:19:22 | INFO | REQUEST
2019-05-06 16:19:22 | INFO | REQUEST
2019-05-06 16:19:22 | INFO | 2945
2019-05-06 16:19:22 | INFO | 3011
2019-05-06 16:19:22 | INFO | 2980
2019-05-06 16:19:24 | INFO | REQUEST
2019-05-06 16:19:24 | INFO | REQUEST
2019-05-06 16:19:24 | INFO | 3782
2019-05-06 16:19:24 | INFO | 3798
2019-05-06 16:19:24 | INFO | 3768
2019-05-06 16:19:25 | INFO | 3473
2019-05-06 16:19:25 | INFO | 3838
2019-05-06 16:19:25 | INFO | 3845
2019-05-06 16:19:25 | INFO | 3467
2019-05-06 16:19:25 | INFO | 3836
2019-05-06 16:19:25 | INFO | REQUEST
2019-05-06 16:19:25 | INFO | REQUEST
2019-05-06 16:19:25 | INFO | REQUEST
2019-05-06 16:19:27 | INFO | 2816
2019-05-06 16:19:27 | INFO | 2803
2019-05-06 16:19:27 | INFO | 1567
2019-05-06 16:19:27 | INFO | 1552
2019-05-06 16:19:27 | INFO | 1577
2019-05-06 16:19:27 | INFO | REQUEST
2019-05-06 16:19:27 | INFO | REQUEST
2019-05-06 16:19:27 | INFO | REQUEST
2019-05-06 16:19:28 | INFO | REQUEST
2019-05-06 16:19:28 | INFO | REQUEST
2019-05-06 16:19:28 | INFO | REQUEST
2019-05-06 16:19:28 | INFO | REQUEST
2019-05-06 16:19:28 | INFO | REQUEST
2019-05-06 16:19:29 | INFO | 1402
2019-05-06 16:19:29 | INFO | 1481
2019-05-06 16:19:30 | INFO | REQUEST
2019-05-06 16:19:30 | INFO | REQUEST
2019-05-06 16:19:30 | INFO | REQUEST
2019-05-06 16:19:30 | INFO | REQUEST
2019-05-06 16:19:30 | INFO | REQUEST
2019-05-06 16:19:31 | INFO | 3423
2019-05-06 16:19:32 | INFO | REQUEST
2019-05-06 16:19:32 | INFO | REQUEST
2019-05-06 16:19:33 | INFO | 4741
2019-05-06 16:19:33 | INFO | 4755
2019-05-06 16:19:33 | INFO | 4753
2019-05-06 16:19:33 | INFO | 4755
2019-05-06 16:19:33 | INFO | 4761
2019-05-06 16:19:34 | INFO | REQUEST
2019-05-06 16:19:34 | INFO | 4155
2019-05-06 16:19:34 | INFO | 4032
2019-05-06 16:19:34 | INFO | 4047
2019-05-06 16:19:34 | INFO | 4024
2019-05-06 16:19:34 | INFO | 4474
2019-05-06 16:19:34 | INFO | 2528
2019-05-06 16:19:34 | INFO | 2507
2019-05-06 16:19:35 | INFO | 861
2019-05-06 16:19:36 | INFO | REQUEST
2019-05-06 16:19:36 | INFO | REQUEST
2019-05-06 16:19:36 | INFO | REQUEST
2019-05-06 16:19:36 | INFO | REQUEST
2019-05-06 16:19:36 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:37 | INFO | REQUEST
2019-05-06 16:19:38 | INFO | REQUEST
2019-05-06 16:19:38 | INFO | 2312
2019-05-06 16:19:38 | INFO | 2412
2019-05-06 16:19:38 | INFO | 2416
2019-05-06 16:19:38 | INFO | 2429
2019-05-06 16:19:38 | INFO | 2448
2019-05-06 16:19:41 | INFO | REQUEST
2019-05-06 16:19:41 | INFO | REQUEST
2019-05-06 16:19:41 | INFO | REQUEST
2019-05-06 16:19:41 | INFO | REQUEST
2019-05-06 16:19:41 | INFO | REQUEST
2019-05-06 16:19:44 | INFO | REQUEST
2019-05-06 16:19:44 | INFO | 7106
2019-05-06 16:19:44 | INFO | 7192
2019-05-06 16:19:44 | INFO | 6503
2019-05-06 16:19:44 | INFO | 6869
2019-05-06 16:19:44 | INFO | 7248
2019-05-06 16:19:44 | INFO | 6807
2019-05-06 16:19:44 | INFO | 7271
2019-05-06 16:19:44 | INFO | 6972
2019-05-06 16:19:45 | INFO | 3318
2019-05-06 16:19:45 | INFO | 3317
2019-05-06 16:19:45 | INFO | 3281
2019-05-06 16:19:45 | INFO | 3444
2019-05-06 16:19:45 | INFO | 3301
2019-05-06 16:19:45 | INFO | 1213
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:47 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | REQUEST
2019-05-06 16:19:48 | INFO | 1323
2019-05-06 16:19:50 | INFO | 3456
2019-05-06 16:19:51 | INFO | REQUEST
2019-05-06 16:19:53 | INFO | 5474
2019-05-06 16:19:53 | INFO | 5451
2019-05-06 16:19:53 | INFO | 5475
2019-05-06 16:19:53 | INFO | 5485
2019-05-06 16:19:53 | INFO | 5471
2019-05-06 16:19:53 | INFO | 5496
2019-05-06 16:19:53 | INFO | 5689
2019-05-06 16:19:53 | INFO | 5699
2019-05-06 16:19:53 | INFO | 5695
2019-05-06 16:19:53 | INFO | 5688
2019-05-06 16:19:53 | INFO | 5267
2019-05-06 16:19:53 | INFO | 5692
2019-05-06 16:19:53 | INFO | REQUEST
2019-05-06 16:19:54 | INFO | 2701
2019-05-06 16:19:54 | INFO | 918
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:56 | INFO | REQUEST
2019-05-06 16:19:57 | INFO | REQUEST
2019-05-06 16:19:57 | INFO | REQUEST
2019-05-06 16:19:58 | INFO | 2789
2019-05-06 16:19:58 | INFO | 2843
2019-05-06 16:19:58 | INFO | 2849
2019-05-06 16:19:58 | INFO | 2877
2019-05-06 16:19:58 | INFO | 2898
2019-05-06 16:19:58 | INFO | 2904
2019-05-06 16:20:01 | INFO | REQUEST
2019-05-06 16:20:01 | INFO | REQUEST
2019-05-06 16:20:01 | INFO | REQUEST
2019-05-06 16:20:01 | INFO | REQUEST
2019-05-06 16:20:01 | INFO | REQUEST
2019-05-06 16:20:01 | INFO | REQUEST
2019-05-06 16:20:02 | INFO | 5429
2019-05-06 16:20:02 | INFO | 5564
2019-05-06 16:20:04 | INFO | REQUEST
2019-05-06 16:20:04 | INFO | 7233
2019-05-06 16:20:04 | INFO | 7865
2019-05-06 16:20:04 | INFO | 6807
2019-05-06 16:20:04 | INFO | 7877
2019-05-06 16:20:04 | INFO | 7928
2019-05-06 16:20:04 | INFO | 8006
2019-05-06 16:20:05 | INFO | REQUEST
2019-05-06 16:20:05 | INFO | 3359
2019-05-06 16:20:05 | INFO | 3296
2019-05-06 16:20:05 | INFO | 3371
2019-05-06 16:20:05 | INFO | 3315
2019-05-06 16:20:05 | INFO | 3441
2019-05-06 16:20:05 | INFO | 3365
2019-05-06 16:20:05 | INFO | REQUEST
2019-05-06 16:20:05 | INFO | 1462
2019-05-06 16:20:06 | INFO | 1171
2019-05-06 16:20:06 | INFO | 1285
2019-05-06 16:20:07 | INFO | REQUEST
2019-05-06 16:20:07 | INFO | REQUEST
2019-05-06 16:20:07 | INFO | REQUEST
2019-05-06 16:20:07 | INFO | REQUEST
2019-05-06 16:20:07 | INFO | REQUEST
2019-05-06 16:20:07 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:08 | INFO | REQUEST
2019-05-06 16:20:09 | INFO | REQUEST
2019-05-06 16:20:09 | INFO | REQUEST
2019-05-06 16:20:09 | INFO | 2194
2019-05-06 16:20:10 | INFO | 2567
2019-05-06 16:20:10 | INFO | 2951
2019-05-06 16:20:12 | INFO | REQUEST
2019-05-06 16:20:12 | INFO | 5236
2019-05-06 16:20:12 | INFO | 5117
2019-05-06 16:20:12 | INFO | 5198
2019-05-06 16:20:13 | INFO | REQUEST
2019-05-06 16:20:13 | INFO | REQUEST
2019-05-06 16:20:14 | INFO | 6080
2019-05-06 16:20:14 | INFO | 6062
2019-05-06 16:20:14 | INFO | 6070
2019-05-06 16:20:14 | INFO | 6097
2019-05-06 16:20:14 | INFO | 6113
2019-05-06 16:20:14 | INFO | 6098
2019-05-06 16:20:14 | INFO | 5630
2019-05-06 16:20:15 | INFO | 5776
2019-05-06 16:20:15 | INFO | 5525
2019-05-06 16:20:15 | INFO | 2405
2019-05-06 16:20:15 | INFO | 2021
2019-05-06 16:20:15 | INFO | 2792
2019-05-06 16:20:15 | INFO | REQUEST
2019-05-06 16:20:15 | INFO | REQUEST
2019-05-06 16:20:15 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | 1393
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | 1471
2019-05-06 16:20:17 | INFO | REQUEST
2019-05-06 16:20:17 | INFO | 1494
2019-05-06 16:20:18 | INFO | REQUEST
2019-05-06 16:20:18 | INFO | REQUEST
2019-05-06 16:20:18 | INFO | REQUEST
2019-05-06 16:20:18 | INFO | REQUEST
2019-05-06 16:20:18 | INFO | REQUEST
2019-05-06 16:20:20 | INFO | 2833
2019-05-06 16:20:20 | INFO | REQUEST
2019-05-06 16:20:20 | INFO | REQUEST
2019-05-06 16:20:20 | INFO | REQUEST
2019-05-06 16:20:20 | INFO | 3266
2019-05-06 16:20:20 | INFO | 3270
2019-05-06 16:20:20 | INFO | 3370
2019-05-06 16:20:20 | INFO | 3394
2019-05-06 16:20:20 | INFO | 3438
2019-05-06 16:20:20 | INFO | 3422
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | REQUEST
2019-05-06 16:20:23 | INFO | 5738
2019-05-06 16:20:23 | INFO | 5282
2019-05-06 16:20:23 | INFO | 5266
2019-05-06 16:20:23 | INFO | 5771
2019-05-06 16:20:24 | INFO | 5331
2019-05-06 16:20:24 | INFO | 3637
2019-05-06 16:20:24 | INFO | 3750
2019-05-06 16:20:24 | INFO | 3659
2019-05-06 16:20:24 | INFO | REQUEST
2019-05-06 16:20:26 | INFO | REQUEST
2019-05-06 16:20:26 | INFO | REQUEST
2019-05-06 16:20:26 | INFO | REQUEST
2019-05-06 16:20:26 | INFO | REQUEST
2019-05-06 16:20:27 | INFO | REQUEST
2019-05-06 16:20:27 | INFO | REQUEST
2019-05-06 16:20:27 | INFO | REQUEST
2019-05-06 16:20:27 | INFO | REQUEST
2019-05-06 16:20:27 | INFO | 3641
2019-05-06 16:20:27 | INFO | 3427
2019-05-06 16:20:27 | INFO | 3492
2019-05-06 16:20:27 | INFO | 3646
2019-05-06 16:20:27 | INFO | 3515
2019-05-06 16:20:27 | INFO | 3412
2019-05-06 16:20:27 | INFO | 4233
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | REQUEST
2019-05-06 16:20:30 | INFO | 6452
2019-05-06 16:20:33 | INFO | 5973
2019-05-06 16:20:33 | INFO | 6098
2019-05-06 16:20:33 | INFO | 6118
2019-05-06 16:20:33 | INFO | 6067
2019-05-06 16:20:33 | INFO | 6150
2019-05-06 16:20:33 | INFO | 6012
2019-05-06 16:20:33 | INFO | 6509
2019-05-06 16:20:33 | INFO | 6637
2019-05-06 16:20:33 | INFO | REQUEST
2019-05-06 16:20:34 | INFO | 3994
2019-05-06 16:20:34 | INFO | 3990
2019-05-06 16:20:34 | INFO | 4001
2019-05-06 16:20:34 | INFO | 3997
2019-05-06 16:20:34 | INFO | 3856
2019-05-06 16:20:34 | INFO | 4014
2019-05-06 16:20:34 | INFO | 4033
2019-05-06 16:20:34 | INFO | 856
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:36 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:37 | INFO | REQUEST
2019-05-06 16:20:38 | INFO | 2671
2019-05-06 16:20:38 | INFO | 2807
2019-05-06 16:20:38 | INFO | 2907
2019-05-06 16:20:39 | INFO | 2982
2019-05-06 16:20:39 | INFO | 3758
2019-05-06 16:20:39 | INFO | 3754
2019-05-06 16:20:41 | INFO | REQUEST
2019-05-06 16:20:41 | INFO | REQUEST
2019-05-06 16:20:41 | INFO | REQUEST
2019-05-06 16:20:42 | INFO | REQUEST
2019-05-06 16:20:42 | INFO | REQUEST
2019-05-06 16:20:42 | INFO | REQUEST
2019-05-06 16:20:43 | INFO | 6487
2019-05-06 16:20:43 | INFO | 6510
2019-05-06 16:20:43 | INFO | 5999
2019-05-06 16:20:43 | INFO | 5998
2019-05-06 16:20:43 | INFO | 5997
2019-05-06 16:20:43 | INFO | 5970
2019-05-06 16:20:43 | INFO | 6018
2019-05-06 16:20:43 | INFO | 5635
2019-05-06 16:20:43 | INFO | 6008
2019-05-06 16:20:43 | INFO | 6007
2019-05-06 16:20:44 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | 4299
2019-05-06 16:20:46 | INFO | 3182
2019-05-06 16:20:46 | INFO | 3201
2019-05-06 16:20:46 | INFO | 4002
2019-05-06 16:20:46 | INFO | 4192
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | 4107
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | REQUEST
2019-05-06 16:20:46 | INFO | 2388
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:49 | INFO | REQUEST
2019-05-06 16:20:50 | INFO | 4363
2019-05-06 16:20:50 | INFO | 4384
2019-05-06 16:20:53 | INFO | 6891
2019-05-06 16:20:53 | INFO | 6881
2019-05-06 16:20:53 | INFO | 6898
2019-05-06 16:20:53 | INFO | 6880
2019-05-06 16:20:53 | INFO | 6888
2019-05-06 16:20:53 | INFO | 6915
2019-05-06 16:20:53 | INFO | REQUEST
2019-05-06 16:20:53 | INFO | REQUEST
2019-05-06 16:20:53 | INFO | 7421
2019-05-06 16:20:53 | INFO | 7442
2019-05-06 16:20:54 | INFO | 4881
2019-05-06 16:20:54 | INFO | 5540
2019-05-06 16:20:54 | INFO | 5532
2019-05-06 16:20:54 | INFO | 5549
2019-05-06 16:20:54 | INFO | 5518
2019-05-06 16:20:54 | INFO | 5572
2019-05-06 16:20:54 | INFO | 5597
2019-05-06 16:20:54 | INFO | 1489
2019-05-06 16:20:55 | INFO | 1523
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:56 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:57 | INFO | REQUEST
2019-05-06 16:20:58 | INFO | REQUEST
2019-05-06 16:20:58 | INFO | 2545
2019-05-06 16:20:58 | INFO | 2560
2019-05-06 16:20:58 | INFO | 2582
2019-05-06 16:20:58 | INFO | 2685
2019-05-06 16:20:59 | INFO | 2911
2019-05-06 16:20:59 | INFO | 2882
2019-05-06 16:21:01 | INFO | REQUEST
2019-05-06 16:21:01 | INFO | REQUEST
2019-05-06 16:21:01 | INFO | REQUEST
2019-05-06 16:21:01 | INFO | REQUEST
2019-05-06 16:21:02 | INFO | REQUEST
2019-05-06 16:21:02 | INFO | REQUEST
2019-05-06 16:21:03 | INFO | 6655
2019-05-06 16:21:03 | INFO | 5848
2019-05-06 16:21:03 | INFO | 5856
2019-05-06 16:21:03 | INFO | 5856
2019-05-06 16:21:03 | INFO | 5876
2019-05-06 16:21:03 | INFO | 5882
2019-05-06 16:21:03 | INFO | 5845
2019-05-06 16:21:03 | INFO | 5875
2019-05-06 16:21:03 | INFO | 6821
2019-05-06 16:21:04 | INFO | REQUEST
2019-05-06 16:21:04 | INFO | 6871
2019-05-06 16:21:04 | INFO | 6909
2019-05-06 16:21:06 | INFO | 4520
2019-05-06 16:21:06 | INFO | 4539
2019-05-06 16:21:06 | INFO | 4171
2019-05-06 16:21:06 | INFO | 4522
2019-05-06 16:21:06 | INFO | 4424
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | 4295
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | REQUEST
2019-05-06 16:21:06 | INFO | 2566
2019-05-06 16:21:07 | INFO | REQUEST
2019-05-06 16:21:07 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:09 | INFO | REQUEST
2019-05-06 16:21:10 | INFO | 3874
2019-05-06 16:21:13 | INFO | REQUEST
2019-05-06 16:21:13 | INFO | 6944
2019-05-06 16:21:13 | INFO | 6975
2019-05-06 16:21:13 | INFO | 6960
2019-05-06 16:21:13 | INFO | 6958
2019-05-06 16:21:13 | INFO | 6912
2019-05-06 16:21:13 | INFO | 6967
2019-05-06 16:21:13 | INFO | 6994
2019-05-06 16:21:14 | INFO | 7527
2019-05-06 16:21:14 | INFO | 6539
2019-05-06 16:21:14 | INFO | 6534
2019-05-06 16:21:14 | INFO | 5136
2019-05-06 16:21:14 | INFO | 5037
2019-05-06 16:21:14 | INFO | 5181
2019-05-06 16:21:14 | INFO | 5154
2019-05-06 16:21:14 | INFO | 4541
2019-05-06 16:21:14 | INFO | 5185
2019-05-06 16:21:14 | INFO | 5231
2019-05-06 16:21:14 | INFO | 1591
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:16 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:17 | INFO | REQUEST
2019-05-06 16:21:19 | INFO | 3116
2019-05-06 16:21:19 | INFO | 3380
2019-05-06 16:21:19 | INFO | 3420
2019-05-06 16:21:19 | INFO | 3522
2019-05-06 16:21:20 | INFO | 4010
2019-05-06 16:21:20 | INFO | 4023
2019-05-06 16:21:20 | INFO | 4041
2019-05-06 16:21:22 | INFO | REQUEST
2019-05-06 16:21:22 | INFO | REQUEST
2019-05-06 16:21:22 | INFO | REQUEST
2019-05-06 16:21:22 | INFO | REQUEST
2019-05-06 16:21:23 | INFO | REQUEST
2019-05-06 16:21:23 | INFO | REQUEST
2019-05-06 16:21:23 | INFO | REQUEST
2019-05-06 16:21:24 | INFO | REQUEST
2019-05-06 16:21:24 | INFO | 7414
2019-05-06 16:21:24 | INFO | 7122
2019-05-06 16:21:24 | INFO | 7160
2019-05-06 16:21:24 | INFO | 7167
2019-05-06 16:21:24 | INFO | 7178
2019-05-06 16:21:24 | INFO | 7128
2019-05-06 16:21:24 | INFO | 7198
2019-05-06 16:21:24 | INFO | 7232
2019-05-06 16:21:24 | INFO | 7284
2019-05-06 16:21:24 | INFO | 6883
2019-05-06 16:21:24 | INFO | 7319
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:27 | INFO | REQUEST
2019-05-06 16:21:28 | INFO | 5245
2019-05-06 16:21:28 | INFO | 5291
2019-05-06 16:21:28 | INFO | 5576
2019-05-06 16:21:28 | INFO | 4650
2019-05-06 16:21:28 | INFO | 4712
2019-05-06 16:21:28 | INFO | 4727
2019-05-06 16:21:28 | INFO | 3899
2019-05-06 16:21:28 | INFO | 5461
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:31 | INFO | REQUEST
2019-05-06 16:21:32 | INFO | 5228
2019-05-06 16:21:32 | INFO | 5308
2019-05-06 16:21:32 | INFO | 5474
2019-05-06 16:21:33 | INFO | 5302
2019-05-06 16:21:33 | INFO | 5308
2019-05-06 16:21:33 | INFO | 5382
2019-05-06 16:21:33 | INFO | 5266
2019-05-06 16:21:33 | INFO | 5353
2019-05-06 16:21:33 | INFO | 5425
2019-05-06 16:21:33 | INFO | 5421
2019-05-06 16:21:33 | INFO | 5463
2019-05-06 16:21:35 | INFO | REQUEST
2019-05-06 16:21:35 | INFO | REQUEST
2019-05-06 16:21:35 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:36 | INFO | REQUEST
2019-05-06 16:21:39 | INFO | 8755
2019-05-06 16:21:39 | INFO | 8755
2019-05-06 16:21:39 | INFO | 8681
2019-05-06 16:21:39 | INFO | 8447
2019-05-06 16:21:39 | INFO | 8659
2019-05-06 16:21:39 | INFO | 8748
2019-05-06 16:21:39 | INFO | 8696
2019-05-06 16:21:39 | INFO | 8735
2019-05-06 16:21:41 | INFO | 5180
2019-05-06 16:21:41 | INFO | 5279
2019-05-06 16:21:41 | INFO | 5074
2019-05-06 16:21:41 | INFO | 5089
2019-05-06 16:21:41 | INFO | 5078
2019-05-06 16:21:41 | INFO | 5084
2019-05-06 16:21:41 | INFO | 5097
2019-05-06 16:21:41 | INFO | 5110
2019-05-06 16:21:41 | INFO | 5301
2019-05-06 16:21:41 | INFO | 5127
2019-05-06 16:21:41 | INFO | 5139
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:42 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:44 | INFO | REQUEST
2019-05-06 16:21:46 | INFO | 3509
2019-05-06 16:21:46 | INFO | 3545
2019-05-06 16:21:46 | INFO | 3614
2019-05-06 16:21:46 | INFO | 3646
